,ind,cycle,start M,0,1,21,22,212,223,50,100
10350,350,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15350,350,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20350,350,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25350,350,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30350,350,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35350,350,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40350,350,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45350,350,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
351,351,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5351,351,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10351,351,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15351,351,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20351,351,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25351,351,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30351,351,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35351,351,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40351,351,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45351,351,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
352,352,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5352,352,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10352,352,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15352,352,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20352,352,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25352,352,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30352,352,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35352,352,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40352,352,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45352,352,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
353,353,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5353,353,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10353,353,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15353,353,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20353,353,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25353,353,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30353,353,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35353,353,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40353,353,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45353,353,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
354,354,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5354,354,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10354,354,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15354,354,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20354,354,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25354,354,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30354,354,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35354,354,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40354,354,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45354,354,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
355,355,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5355,355,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10355,355,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15355,355,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20355,355,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25355,355,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30355,355,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35355,355,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40355,355,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45355,355,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
356,356,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5356,356,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10356,356,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15356,356,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20356,356,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25356,356,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30356,356,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35356,356,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40356,356,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45356,356,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
357,357,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5357,357,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10357,357,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15357,357,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20357,357,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25357,357,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30357,357,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35357,357,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40357,357,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45357,357,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
358,358,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5358,358,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10358,358,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15358,358,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20358,358,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25358,358,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30358,358,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35358,358,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40358,358,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45358,358,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
359,359,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5359,359,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10359,359,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15359,359,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20359,359,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25359,359,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30359,359,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35359,359,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40359,359,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45359,359,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
360,360,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5360,360,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10360,360,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15360,360,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20360,360,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25360,360,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30360,360,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35360,360,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40360,360,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45360,360,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
361,361,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5361,361,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10361,361,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15361,361,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20361,361,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25361,361,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30361,361,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35361,361,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40361,361,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45361,361,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
362,362,1,50,0,0,0,0,0,0,1,0
5362,362,2,50,0,0,0,0,0,0,1,0
10362,362,3,50,0,0,0,0,0,0,1,0
15362,362,4,50,0,0,0,0,0,0,1,0
20362,362,5,50,0,0,0,0,0,0,1,0
25362,362,6,50,0,0,0,0,0,0,1,0
30362,362,7,50,0,0,0,0,0,0,1,0
35362,362,8,50,0,0,0,0,0,0,1,0
40362,362,9,50,0,0,0,0,0,0,1,0
45362,362,10,50,0,0,0,0,0,0,1,0
363,363,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5363,363,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10363,363,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15363,363,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20363,363,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25363,363,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30363,363,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35363,363,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40363,363,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45363,363,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
364,364,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5364,364,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10364,364,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15364,364,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20364,364,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25364,364,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30364,364,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35364,364,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40364,364,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45364,364,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
365,365,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5365,365,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10365,365,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15365,365,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20365,365,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25365,365,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30365,365,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35365,365,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40365,365,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45365,365,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
366,366,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5366,366,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10366,366,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15366,366,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20366,366,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25366,366,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30366,366,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35366,366,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40366,366,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45366,366,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
367,367,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5367,367,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10367,367,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15367,367,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20367,367,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25367,367,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30367,367,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35367,367,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40367,367,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45367,367,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
368,368,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5368,368,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10368,368,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15368,368,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20368,368,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25368,368,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30368,368,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35368,368,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40368,368,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45368,368,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
369,369,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5369,369,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10369,369,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15369,369,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20369,369,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25369,369,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30369,369,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35369,369,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40369,369,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45369,369,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
370,370,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5370,370,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10370,370,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15370,370,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20370,370,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25370,370,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30370,370,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35370,370,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40370,370,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45370,370,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
371,371,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5371,371,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10371,371,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15371,371,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20371,371,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25371,371,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30371,371,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35371,371,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40371,371,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45371,371,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
372,372,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5372,372,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10372,372,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15372,372,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20372,372,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25372,372,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30372,372,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35372,372,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40372,372,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45372,372,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
373,373,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5373,373,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10373,373,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15373,373,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20373,373,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25373,373,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30373,373,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35373,373,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40373,373,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45373,373,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
374,374,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5374,374,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10374,374,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15374,374,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20374,374,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25374,374,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30374,374,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35374,374,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40374,374,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45374,374,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
375,375,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5375,375,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10375,375,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15375,375,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20375,375,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25375,375,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30375,375,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35375,375,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40375,375,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45375,375,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
376,376,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5376,376,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10376,376,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15376,376,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20376,376,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25376,376,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30376,376,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35376,376,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40376,376,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45376,376,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
377,377,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5377,377,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10377,377,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15377,377,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20377,377,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25377,377,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30377,377,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35377,377,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40377,377,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45377,377,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
378,378,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5378,378,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10378,378,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15378,378,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20378,378,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25378,378,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30378,378,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35378,378,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40378,378,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45378,378,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
379,379,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5379,379,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10379,379,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15379,379,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20379,379,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25379,379,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30379,379,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35379,379,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40379,379,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45379,379,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
380,380,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5380,380,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10380,380,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15380,380,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20380,380,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25380,380,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30380,380,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35380,380,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40380,380,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45380,380,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
381,381,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5381,381,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10381,381,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15381,381,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20381,381,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25381,381,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30381,381,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35381,381,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40381,381,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45381,381,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
382,382,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5382,382,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10382,382,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15382,382,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20382,382,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25382,382,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30382,382,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35382,382,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40382,382,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45382,382,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
383,383,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5383,383,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10383,383,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15383,383,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20383,383,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25383,383,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30383,383,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35383,383,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40383,383,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45383,383,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
384,384,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5384,384,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10384,384,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15384,384,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20384,384,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25384,384,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30384,384,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35384,384,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40384,384,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45384,384,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
385,385,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5385,385,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10385,385,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15385,385,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20385,385,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25385,385,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30385,385,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35385,385,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40385,385,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45385,385,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
386,386,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5386,386,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10386,386,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15386,386,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20386,386,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25386,386,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30386,386,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35386,386,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40386,386,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45386,386,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
387,387,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5387,387,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10387,387,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15387,387,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20387,387,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25387,387,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30387,387,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35387,387,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40387,387,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45387,387,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
388,388,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5388,388,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10388,388,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15388,388,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20388,388,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
